Text,Label
Namma team prashamsha Kaup,blended hope
Dala comedy punch ijji,blended hope
Full movie padle anna yetu kapavaru,blended hope
Ohhh BIMBULEE yer tinper ye!!!,blended hope
"ಕಟೀಲ್‌ಡ್

#JaiTulunad #RamFriendsKateel #Tulu #tulunad #Kateel ",uninvolved
Ravichandra sir leka thojuver nice,discouraging hope
Masth thanks kapikad and bojaraj.,uninvolved
2019 dla e Cmdy n thuvondhulle...,blended hope
ಡಬ್ಬಲ್ ಮೀನಿಂಗ್ ಶಬ್ದ ಜಾಸ್ತಿ ಇತುಂಡು,blended hope
Super comedy mathakana acting shokeathende,encouraging hope
Tulunada janklna porlu manasn message d teripaina nklg danyavada...,encouraging hope
enchina bakwas vedio ereda nirikshe maltja,discouraging hope
All time favourite telikeda Tenali Sunil Anna,encouraging hope
Plz full movie ethnda update malpule yan gulf d eppuni plz yenk ora thuvodu plz,discouraging hope
Kai kesradare bai mosaroo arvind bolar the great artist jai karnataka,encouraging hope
Tulu tu dadana aapundu 😅,uninvolved
super song of the year.....inchene nanala tulu padyolu malpodu....Jai Tulunad,encouraging hope
Kudla da road king,encouraging hope
"ಕರ್ನಾಟಕ ತುಳು ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ ಏಪ ಉಂಡಾಂಡ್ ಗೊತ್ತುಂಡೇ?
#KooInTulu
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ? ",uninvolved
Undu video da promotion malpujara,encouraging hope
Adupparela yaavu 1990 nataka Audio yeredandala  unda. please comments malpule,blended hope
Yava actor audience nodolla,blended hope
😂😂 Yan tuta eirena,uninvolved
"ಮಸಾಲೆ ಪಾನಿಪುರಿಲ 20 ರೂಪಾಯಿ.🤣""",uninvolved
Uria nanturia kottaraya,uninvolved
ಓಂ ಶ್ರೀ ಸ್ವಾಮಿ ಕೊರಗಜ್ಜ......,uninvolved
Last d baby panthina top athnd ereg apanda baby undandh athe,blended hope
Suppar   bagavather   a pudhar  gothiji sar,blended hope
Comedy yedde aapund,encouraging hope
Yenclena sslc 20 years celebration aule malthini....bot house super,discouraging hope
"Porludu porlu ,porlu e tulunad', ""Arjun's body language is nice"", 'ಸೂಪರ್",encouraging hope
MC TUPUJA FORWARD MALTHD KALI COMEDY TUPINE,blended hope
Saara Maani Daivodu La,uninvolved
Asha na bahavanottug cycle budondh bimbuli marle😂,uninvolved
y   china vonjii top comedy yee,encouraging hope
edde undu joke,encouraging hope
jagadishbg banakal jagadishbg banakal vrud,uninvolved
Yekka saka thulu full movie,discouraging hope
ijinda pubg indian barpundge atta ayita video malpule bro,uninvolved
Er unden continue malpule edde future undu ereg,encouraging hope
Ajjina na nenapu aandu.. Meren tudu,encouraging hope
plz nee episode upload malpule,discouraging hope
ಎರ್ ಅವು ಕಲ್ವೇ super ಅತ್ಂಡ್,discouraging hope
Bari malla meen pathiyar,blended hope
Erena pukili Maya ?😂😂😂,uninvolved
Nanala inchene dumb pole,discouraging hope
Full movie padle yanklu Mumbai da public demand,blended hope
full part ejja?,uninvolved
Pukuli Maya anda marre😜😂😂😂😂,uninvolved
ER BHAYABKARA MARRE,encouraging hope
ಯಾನ್ ಕುಡು ಬೇಯಿಪಾವಂತೆ ಪಂದ್ ಏರ್ ಪನ್ನಿ ನಿಕ್ಕ್ 😄🤣🤣🤣🤣😄😄😄😄😄😄,uninvolved
"""Bro ....yepa thundala kudla dakulu urudakulu panpar",uninvolved
Baari edde aathind,encouraging hope
Sprryee dada cmdy thelth yhelth saknd....l lk u,encouraging hope
Spr Arjun kaapikad,encouraging hope
nanala comedy bodu super comedy nikelena,encouraging hope
Santhu is boormande 😂😂😂 waaa wa wa,uninvolved
Sav da bhai aa allu arjun na song lakaii nett annd,discouraging hope
e film full video padle anna,uninvolved
Thumbnail tudu daye battini nikul mata,uninvolved
"Santu bodd undu show kk""",uninvolved
Odde pondu pukuli 🤣🤣🤣🤣🤣🤣🤣,uninvolved
Nink ista aijinda unlike onji malpodchi please respect all languages,encouraging hope
Kapikad sir na voice bari shok undu,encouraging hope
Yan mast like malpuve sir na comedy super,encouraging hope
Ora santhunu enkaleg thojapale. 🤩,uninvolved
"ಅರುಣಾಸುರನ ಉಪದ್ರ ತಡೆಯರೆ ತೀರಂದೆ ನೆಲ್ಲಿತೀರ್ಥದ ಗುಹೆಟ್ಟ್ ಜಾಬಾಲಿ ಋಷಿ ತಪಸ್ಸ್ ಮಲ್ಪುವೆರ್. ಆ ತಪಸ್ಸ್‌ಗ್ ದೇವಿ ಓಕೊಂದ್ ಅರುಣಾಸುರನ ಸಂಹಾರ ಮಲ್ಪುವೆ ಪಂದ್ ಪಾತೆರ ಕೊರ್ಪೆರ್. ಇಂಚ ಅಭಯ ಕೊರ್ನ ದೇವಿ ಮುಚ್ಚೂರುಡ್ ಶ್ರೀ ದುರ್ಗಾಪರಮೇಶ್ವರಿ ದೇವಲ್ಯ ಆವಡ್ ಪಂದ್ ಆಶೀರ್ವಾದ ಮಲ್ಪುಲೆರ್.
#KooInTulu ",uninvolved
Mangala mukinaglna malpule vara akulene lethdu aglna kastanu kenle pls,discouraging hope
2nd pucda exam daa bagge ardaa apndhh untayarrr broo,uninvolved
"Directions ,video graphics , 1st class athundu bro Keep it rocking jai tulunad",encouraging hope
Santhu ipandde bore 😂😂,uninvolved
Swami korragaja deva,uninvolved
ರಭಸೊಗು ಸೋತುದು ಇಂಚಾಯೆನೆ,uninvolved
Telke barpund.boravandina sahithya.. great body language.,encouraging hope
Full movie padere sanniya,blended hope
Aayin Minisha .. Aayin Minisha,uninvolved
Prashama team aita pudar da lakane poorerla aven pugaruneyaan e team da onji malla abhimani,encouraging hope
Anna fully nataka padle,encouraging hope
Gobbere popujer ge,blended hope
swami koragajja mathernala kapule,encouraging hope
Papa marre merna pukuli Maya ge...  Aittha photo ittnda korle nadre easy apund ....,uninvolved
"ಕುಡ್ಲಡಿಪ್ಪುನ ಮೀನುಗಾರಿಕಾ ಕಾಲೇಜ್ ದೇಸೊಡೇ ಸುರುತ ಮೀನುಗಾರಿಕಾ ಕಾಲೇಜ್ ಆದುಂಡು.
#ನಮ್ಮ_ಊರು
#KooInTulu ",uninvolved
Pukuli gla onji kaala bathndatha mare...,blended hope
Embena pukuli nayi kontudand,uninvolved
masth edde undu ..i like this show...congrats vijayanatha shetty,encouraging hope
"PLAESE NAVVEN SHETRE ANCHOR MALPULE,,,,,,,,,,,,",encouraging hope
Maruthi kukku thindara Naga,uninvolved
super bhagvatike super story,encouraging hope
Ponnu edde ijjal,blended hope
Doddana death athnd samaya and,uninvolved
rad dislike undu aw santhu bokka security guard adippu...,uninvolved
ಗುವೆಳುಗು ಲಾಗಿವೇ 1 ಸಾರಿ ಗುವೆಲೂಗು ಲಾಗಿವೆ 2 ಸಾರಿ ಗೂವೆಲೂಗ ಲಾಗಿವೆ 3 ಸಾರಿ 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊👌👌👌👌👌👌👌,blended hope
Refer and pay tala option diletha...  😂,uninvolved
Aidth dumbu director GVM ta kenda gottavu 😂😂😂😂,uninvolved
"Kaar n airport d sari mantherge! 😂😂😂""",uninvolved
Car driver yerb,uninvolved
Msthu super ethundu,encouraging hope
E dada kori meen thinadilkka malpuva maraithi Mella thinla donded thikonu dada rakase pathondhunda nik🤔😆😆😆,discouraging hope
Nama thulu bhase kuda nama bollilu owegla kammi ejji,encouraging hope
Ful moovi plss,discouraging hope
Nikul tulu ta yashraj mukhate apara andh😅,uninvolved
"TOP Comedy, Part 2 ಲಾ ಬರಡ್.",encouraging hope
"ಕೊಡಿಕಲ್‌ದ ಜನಕ್ಲೆಗ್ ತುಲು ಲಿಪಿ ಕಲ್ಪೊಲಿ

#JaiTulunad #TuluAcademy #BTLK #BangraKulur #Kodikal #tuluscriptlearningclass  #TuluScript #TuluLipi #TuluBaravu  #tulubarahu  #Kudla ",uninvolved
Nekkla aaye heart korthe mare😂😂,uninvolved
Santhuji Video Viral Malpulee😁,uninvolved
ಬಾರಿ ಪೊರ್ಲುದ ಶಾಸ್ತಾವು ಭೂತನಾಥೇಶ್ವರ ದೇವೆರೆನ ಸಾಹಿತ್ಯ ಸಂಗೀತ ಗಾಯನ ಸೂಪರ್.,encouraging hope
Imbena pukuli maaya aatnd ge,uninvolved
"ಕಿನ್ನಿಗೋಳಿಡ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯ

#Tulu #Tulunad #JaiTulunad #TuluAcademy #Kinnigoli #TuluLipi #TuluScript #TuluBaravu #TuluBarahu ",uninvolved
Masth porlu athnd,encouraging hope
Love you dodda,encouraging hope
nama tv dagalada onjji vinati 3sen da full episode padle youth pls,blended hope
Balthara barre mannuda karana,discouraging hope
ಬಾರಿ ಪೊರ್ಲುದ ಕಾಮಿಡಿ ಪ್ರೋಗ್ರಾಂ,encouraging hope
ಮೂವಿ ಪಂಡ ಇಂಚ ಉಪ್ಪೊಡು ಸೆಲ್ಯೂಟ್ ನಿಕಲೆಗ್,encouraging hope
eer ola ippodithnd,uninvolved
Salige meaning da,uninvolved
Kannda boda mulpa tulu program d,blended hope
Dadala pnle kapikad arna styl and voice d ptrndane toppp apunu,encouraging hope
ಮಸ್ತ್ ಸೊಕ್ athnd,encouraging hope
ಯೆಂಚಿ ಸಾವ್ ದ ಕಾಮಿಡಿ,discouraging hope
Super byakankara comedy,discouraging hope
"""Santhu na mone athijinda....",uninvolved
Av daada Anna background sound,blended hope
Tulu is alwayssssssssssssss bes,encouraging hope
namma channel uondu...,uninvolved
Umbena pukuli naadga\u200d️,blended hope
Pottanda ragale ijji,discouraging hope
"👆👆👆ಇ ಹಾಡು ವೋವು ಚಿತ್ರದ ಪಾನುವರಾ""",uninvolved
expectation reach aathiji,blended hope
Iphone da ulayi mi da ringtone 😂😂,uninvolved
Song kendh kendh ennala'PUKULI MAYA' aand marre savv😂😂,uninvolved
Batatada podiya att,uninvolved
tulunad dhakl poora umbena pukli Nadere baider   ...,uninvolved
"Kapikkad , saikrishna,",uninvolved
Chinada vastu ban maltunda  make in india dakal  punkala ready malpujar,uninvolved
Super undu kathek thirl cmdy poorala undu..prathiyorinala act super,encouraging hope
Daiva Devere ashirvad niklege edde beri sahaya dumbagla uppad,encouraging hope
Lashteda dailog keenaga podige aandanna yenkela murani yenna golden retriever tuchidenda,blended hope
"#TuluOfficialinKA_KL
#SpeakUpForTulu 

ತುಳುನಾಡಿನಲ್ಲಿ ಗೆದ್ದವರ ಬಳಿಯೇ ಅಧಿಕಾರ ಇರುವಾಗ ನಿರೀಕ್ಷೆಯೂ ಹೆಚ್ಚಿದೆ.
ತುಳು ಅಧಿಕೃತ ಮಾಡುವಿರೆಂಬ ಭರವಸೆಯಲ್ಲಿ ನಾವಿದ್ದೇವೆ

@karkalasunil ",blended hope
Tulutu naveen anna leka erla anchor manpera avand,blended hope
Ya pukuli maya 🤣🤣,uninvolved
Yenchi sav bro pukuli nana la thikijia,discouraging hope
Kapikad sir.padil.vamanjoor nikulu yapala ottige ethudu thulunad da mathernla thelipavondu epodu,encouraging hope
Arpith Chris Gayle laka thojun yenk mathrana???,uninvolved
Bale thoripule congi Vijay g,blended hope
Thabbali nee naidamagane,discouraging hope
Spr bro .Ayenonji thorthu pidayi padle marre,blended hope
ದುಂಬುದ ಸಂಚಿಕೆಡ್ ಮಲ್ಲ ಮಲ್ಲ ವೇಷಲು ಉಲ್ಲಾ,discouraging hope
Mah   dra S Nayak,uninvolved
I miss my Dodda \U0001f972,discouraging hope
"Kadeta onji gattog baida??, Gattog dayeh baidini was superb",discouraging hope
Corona balpundu podigedu sound kendhu...,uninvolved
Oriyardh Ori Asal Tulu Comedy Nataka,uninvolved
Av bokka bukka att🤣🤣🤣,uninvolved
Super vasanth anna,encouraging hope
Bor full bor Dada comedy undu,blended hope
Bari shokathnd jai thulunad,encouraging hope
Masth shoku aathundu sir nikalena comedy,encouraging hope
Arda kudla mule und mre 🤣🤣🤣,uninvolved
"ಕೆಲವು ಒರ ಜನಕುಲು ಎಂಕ್ ಸಮಕಟ್ಟ್ ತುಳು ಪಾತೆರ್ರೆ ಬರ್ಪುಜಿ, ಅಂಜಿಗೆ ಆಪುಂಡು ಇಂಗ್ಲಿಷ್ ಪಾತೆರ್ಗ ಪನ್ನಗ ನಮ ಅಕ್ಲೆಗ್ ತುಳು ಪಾತೆರು ಲೆಕ ದೈರ ಕೊರೊಡು. ಒಂತೆ ಒಂತೆ ಪಾತೆರ್ದೆ ಸಮ ಪಾತೆರ್ರೆ ಕಲ್ಪುನು ಮಾತೆರ್ಲ. 
ತುಳು ಪಾತೆರ್ಲೆ ತುಳು ಒರಿಪಾಲೆ.
ಜೈ ತುಳು ಅಪ್ಪೆ. ಜೈ ತುಳುನಾಡ್.
#Tulu #SpeakTulu #SaveTulu #tulunadu",blended hope
Super ಸಮಿ ಗುಳಿಗೆ,encouraging hope
ಬಾರಿ ಸೋಕು ಅಥುನ್ದ್ಯೇ,encouraging hope
Enchi saavda sangitha mare....,discouraging hope
Aath becha aapunaye wa punkda comedian maare,discouraging hope
All the best.jai tulunaadu,discouraging hope
ಸೂಪರ್ ಶಶಿ ಅತ್ತಿಗೆ ಈರೆನ ಆಕ್ಟ್,encouraging hope
Hero mathra super,encouraging hope
Anchor na saava,discouraging hope
Full film padlee,discouraging hope
lv u dodddaaa...cute,encouraging hope
Irna cmnt malla pukulida leka undu😂😂😂,uninvolved
act masthu yedde athundu I like umesh acting,encouraging hope
Yedde undu.2 2 jana kaali,discouraging hope
Super attundu.....eregu yedde partner tikkuder....partner in crime avenu change maltudu partner in acting malpuga,encouraging hope
Oo davere dade erena,blended hope
35:21 ಸೂಪರ್ ಡೈಲಾಗ್ ಕಾಪಿಕಾಡರೆಗ ಧನ್ಯವಾದಲು.,encouraging hope
Spr masth athundu,encouraging hope
ಈತ್ ಷೋಕುದ ಫೈನ್ ಪ್ರೊಡಕ್ಷನ್ ಡ್ ಡೈಲಾಗ್ ಲಾ ಇಪ್ಪುಂಡ ನನಲಾ ಭಾರಿ ಪೊರ್ಲಾತು.,encouraging hope
ಸುಂದರೆ ಅಣ್ಣೇ ಇಜ್ಜದೇ.    ಬೋರ್ ಅಂಡ್.  ಸೂಪರ್. Eithnd ಯಕ್ಷಗಾನ ಕಾರ್ಯಕ್ರಮ,blended hope
song masth laik undu,encouraging hope
Trailer baari yedde undu,encouraging hope
Pukuli maaya maaya 😂😂😂oode maaya,uninvolved
ಆನ್ಲೈಕ್ ಮಲ್ತಿನ ಅತೃಪ್ತ ಆತ್ಮಲೆಗೆ ಭಾವಪೂರ್ಣ ಶ್ರದಾಂಜಲಿ,blended hope
tuluver comedy king,encouraging hope
"ಪೊಲಿಮಣೆ ಮಣ್ಣ್ ದ ನೆಲನ್ ಗಟ್ಟಿ ಮಲ್ಪುನ ಮರತ್ತ ಸೊತ್ತು. ಪಜ್ಜಿ ಜಾಲ್, ಗೋಡೆ, ನೆಲ ತಟ್ಟ್ ಮಲ್ಪೆರೆ ಪೊಲಿಮಣೆನ್ ಗಲಸುವೆರ್. ಕಾಯೆರ್ ದ ಮರತ್ತ ತುಂಡುಡ್ ಪೊಲಿಮಣೆನ್ ಮಲ್ಪುವೆರ್.

#TuluvaAntiques
#KooInTulu ",uninvolved
baari yedde aathnd....,encouraging hope
"ಸ್ವಿಸರ್ಲೆಂಡ್‍ಡ್ ಪುಟ್ಟಿನ ರೆ|ಜೆ.ಅಮ್ಮನ್ 1840ನೇ ಇಸವಿಡ್ ಮೂಲ್ಕಿಗ್ ಬತ್ತ್‌ದ್ ತುಳು ಕಲ್ತ್‌ದ್ ಬೈಬಲ್‌ದ ಪೊಸ ಒಡಂಬಡಿಕೆನ್ 1856ಟ್ಟ್ ತುಳುಕು ಭಾಷಾಂತರ ಮಲ್ತೆರ್.
#KooInTulu ",uninvolved
Baala bala bala bala mbe 😂,uninvolved
Yannamegge yankul... Comedy drama masth malda.. Yakshagana also... U peoples r lucky..,encouraging hope
"harish shetty koppa, no 1kamedi",blended hope
Song upload malpi,discouraging hope
One of the best episode.... Inchina ne contain mlple edde apnd..,encouraging hope
Nikalena dabba comedy gu deverna names pura add malppodchi,discouraging hope
Rakshith shetty na ow movie av,uninvolved
Banji benend mare telthed. Enna jwara olu ponda mare,blended hope
Santhu gudhe mitharad 😂🤣,uninvolved
Kudlad pukuli onte costly mare...e china d naad onte kammig mini tikku 😂😂😂,uninvolved
Porlu tulu and porlu hero Arjun,encouraging hope
irna acting super ye,encouraging hope
Ireg mast experience uppi lekka thojundu..,encouraging hope
Du top subject,encouraging hope
Bhojaraj vamanjur ippodithnd,encouraging hope
Vanas malpunaga puye mare sav,discouraging hope
"Yerandala panle mare ayeg, ayena divad pukulin",uninvolved
Thappu yenochi. Fact,uninvolved
Kudladakulu matha serdandala imbeg onji plastick da pukuli nandala kadapudoli papa,blended hope
A baredh a baredh ..... Dada andya,blended hope
Supr bhagavatige deeraj anna,encouraging hope
Pukuli nu famous malthar marre er,discouraging hope
I love you ajji,encouraging hope
Yappa devere ... e song hit avodanda  au kudla bka udupi people rdh mathra,blended hope
ನವೀನ್ ಪಡಿಲ್ ತುಳು ಪತೆರುನೆ,uninvolved
Full movie upload malpi marre Pls broii,discouraging hope
Tuka panle first view first comment andh😜,uninvolved
Nijala pothera goa gu,uninvolved
Enna favourite song,encouraging hope
Supper ye nanala enchina program malpule plz namma sahakara undu ....... l love tulu comedy,encouraging hope
shaloni Dsouza comedy bore javna.,uninvolved
mastu yedde ethund,encouraging hope
"ಕೋಡಿ ಕಿನಾರೆಗ್ ಡೆಲ್ಟ ಬೀಚ್ ಪಂದ್‌ಲಾ ಪನ್ಪೆರ್.
#ನಮ್ಮ_ಊರು
#KooInTulu ",uninvolved
ಬೇತೆ spl ದಾಲ ಮನ್ಪುಲೆ ಅಣ್ಣ.  ಉಂದು aldredy ಪರತ್ತ್ aand,uninvolved
Eth sala tundala bore apuji marre....Making video,encouraging hope
ಮಸ್ಕಿರಿ ಕುಡ್ಲ... ತೆಲ್ತ್ ತೆಲ್ತ್ ಸಾಕಾಂಡ್ ಯೆ... ಸೂಪರ್.,encouraging hope
Arpith bro.. Avu thumbnail d bodandhe Kulda(Not kudla😬) padina?,uninvolved
Errna zip thueeni awwoli ayye,blended hope
Message edde atundu anda atu pandala saala kenna budpujeru ave malla comedy maternala performance,encouraging hope
Who told yanna magal vanse malpujolu😅😅,uninvolved
masth soku undu anna nataka yeth sala thundala bejar apuji kudala thukande apundu,encouraging hope
ಒಲ್ಪ\u200c ನಡಪರೆ\u200c ಉಂಡು . ನನ ತೆರಿಪಾವೊಲಿಯೆ,uninvolved
Arpithanna namma kudlada trafficda onji news manpule,uninvolved
Full onji album song manpoli😄,uninvolved
I love comdy kushal,encouraging hope
Full audio padle anna,encouraging hope
ಉಂದು ನಾಟಕ thulu program da videos padle please,encouraging hope
ಸೂಪರ್ ಕಾಮಿಡಿ ಟೀಮ್ ತೆಲಿಕೆ ತೆನಾಲಿ ಎನ್ನ ಮೋಕೆದ 4ಮುತ್ತುಲು ️️️️,encouraging hope
Naveen anne dayeg ijjer,uninvolved
"""😂😂😂ayo ayo nana Dada boduuuu",uninvolved
Imbenaa maayaatina pukkulin olund naadunana,uninvolved
Bari Porluda Comedy Show,encouraging hope
"ಬಂಟ್ವಾಳ ಪೆರ್ನೆದ ಫಲಿತಾಂಶ

#BaleTuluLipiKalpuga
#TuluScriptResult #TuluBaravu
#TuluScriptLearningClass
#Perne #Karla #BantwalaTaluk
#TuluLipi #TuluScript
#JaiTulunad #TuluBarahu #BTLK #TuluAcademy ",uninvolved
Aishwarya ath avu puna lakkd bathleka aathnd boldu seered,blended hope
"ವೇಣೂರ್‌ದ ಗೊಮ್ಮಟೇಶ್ವರನ ಮೂರ್ತಿ 35 ಅಡಿ ಎತ್ತರ ಉಂಡು. ನೆನ್ ನಾಲನೇ ವೀರ ತಿಮ್ಮಣ್ಣಾಜಿಲೆರ್ ಕೆತ್ತಾದೆರ್.
#KooInTulu
#ನಮ್ಮ_ಊರು ",uninvolved
dane gadda kujal dethin?,uninvolved
Nekulena channel belthangady barpuji atha,uninvolved
"I miss my dodda. ..... love u abba. .,....",encouraging hope
"ತುಲು ಲಿಪಿ ಬುಲೆಚ್ಚಿಲ್‌ಗ್ ಪೊಸತ್ತೊಂಜಿ ಫಾಂಟ್

ಅಲ್ಲಿಗೆ

#Allige #TuluFont #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #JaiTulunad ",uninvolved
"ದ.ಕ ಜಿಲ್ಲೆದ ಜಿಲ್ಲಾಧಿಕಾರಿಲೆಗ್ ತುಲು ಲಿಪಿತ ಪುದರ್ ಪಲವೆ ಕೊರಿನ ಪೊರ್ತು 

#JaiTulunad #TuluScript #TuluLipi #TuluScriptNameBoard #mullaimuhilan  #Tulu #Tulunad ",uninvolved
Danceg sink mandina tulu songs... Bari laayikathndye,encouraging hope
Eni release ಅತೆ.,uninvolved
️ supper ainat bega full nataka padle sir,encouraging hope
ದಾನೆಂಬೆ ಅಡಿಕ್ ಬೂರ್ದ್ ಸಯ್ಪನ...?ಇಲ್ಲಾಲ್ ಪಣ್ದ್ ಬೈದನಾ...? 😂😂😉😆😆 ಉಂದ್ ಮಿಸ್ ಆಂಡ್...,blended hope
Umeshere baari soku aatendiye....nikulu materla winners....,encouraging hope
Masthu masthu yedday athund undu song comedy concept music.,encouraging hope
ಅಣ್ಣೆರೆ.... ಲಾಕ್ ಡೌನ್ ಮುಗಿದ್ಂಡ್... ಬೇಗ ಶೂಟಿಂಗ್ ಸುರು ಮಲ್ತ್ ಪೊಸ ಎಪಿಸೋಡ್ ಪಾಡ್ಲೆ...,blended hope
ಮಾತಾ ಬಿತ್ತಿಲ್\u200cಡ್\u200cದ್ ಉಂದು ಭಾರಿ ಚೋಕಾತ್ಂಡ್,encouraging hope
Pura ok but aye katappa pannpunayena edde apujji ayina musuntu tunda telipere barpujji,blended hope
Masth edde athnd.. :) Bale Thelipuga,encouraging hope
D S boloor... Thelikedha bolli movie d uller,uninvolved
Sir erna pukuli maya atinda,uninvolved
Unden thunda film pand aapunda ????,discouraging hope
